opportunity_id,account_id,account_name,segment,industry,account_region,rep_id,rep_name,lead_source,stage,amount,created_date,close_date,fiscal_quarter,is_won,is_closed,sales_cycle_days,won_amount,lost_amount,open_pipeline_amount
O02800,A0058,Account 0058,SMB,Healthcare,Central,R005,Morgan Okafor,Inbound,Closed Lost,17500.0,2024-05-26,2024-06-24,2024-Q2,false,true,29,0.0,17500.0,0.0
O02801,A0471,Account 0471,Mid-Market,Logistics,West,R007,Casey Rossi,Inbound,Closed Won,35200.0,2025-08-25,2025-11-25,2025-Q4,true,true,92,35200.0,0.0,0.0
O02802,A0187,Account 0187,SMB,Energy,West,R022,Shay Volkov,Outbound,Closed Won,4400.0,2024-10-01,2024-11-25,2024-Q4,true,true,55,4400.0,0.0,0.0
O02803,A0101,Account 0101,SMB,Financial Services,West,R022,Shay Volkov,Inbound,Closed Won,8900.0,2024-05-15,2024-06-09,2024-Q2,true,true,25,8900.0,0.0,0.0
O02804,A0494,Account 0494,Mid-Market,Manufacturing,Central,R010,Reese Dubois,Referral,Closed Lost,25900.0,2024-08-25,2024-11-29,2024-Q4,false,true,96,0.0,25900.0,0.0
O02805,A0485,Account 0485,SMB,Retail,Central,R012,Devon Costa,Outbound,Closed Lost,15800.0,2024-06-03,2024-07-29,2024-Q3,false,true,56,0.0,15800.0,0.0
O02806,A0393,Account 0393,Enterprise,Technology,East,R017,Parker Schmidt,Outbound,Closed Lost,364900.0,2024-05-25,2024-08-29,2024-Q3,false,true,96,0.0,364900.0,0.0
O02807,A0235,Account 0235,SMB,Financial Services,West,R002,Jordan Patel,Event,Closed Lost,11900.0,2024-01-05,2024-02-24,2024-Q1,false,true,50,0.0,11900.0,0.0
O02808,A0276,Account 0276,Mid-Market,Healthcare,Central,R010,Reese Dubois,Inbound,Closed Won,21800.0,2024-05-20,2024-08-07,2024-Q3,true,true,79,21800.0,0.0,0.0
O02809,A0363,Account 0363,SMB,Logistics,West,R009,Drew Mbeki,Inbound,Closed Won,3100.0,2024-12-05,2025-01-10,2025-Q1,true,true,36,3100.0,0.0,0.0
O02810,A0143,Account 0143,Mid-Market,Manufacturing,Central,R003,Riley Garcia,Inbound,Closed Lost,36600.0,2025-08-18,2025-10-15,2025-Q4,false,true,58,0.0,36600.0,0.0
O02811,A0453,Account 0453,SMB,Financial Services,East,R018,Sawyer Walsh,Outbound,Closed Won,12600.0,2025-08-28,2025-10-10,2025-Q4,true,true,43,12600.0,0.0,0.0
O02812,A0130,Account 0130,SMB,Logistics,Central,R012,Devon Costa,Outbound,Closed Won,5300.0,2024-09-14,2024-10-06,2024-Q4,true,true,22,5300.0,0.0,0.0
O02813,A0261,Account 0261,SMB,Education,East,R024,Wren Park,Referral,Prospecting,13500.0,2025-11-22,,2025-Q4,false,false,,0.0,0.0,13500.0
O02814,A0008,Account 0008,Mid-Market,Financial Services,West,R007,Casey Rossi,Partner,Closed Lost,48500.0,2025-07-09,2025-10-23,2025-Q4,false,true,106,0.0,48500.0,0.0
O02815,A0589,Account 0589,SMB,Technology,West,R009,Drew Mbeki,Referral,Closed Lost,14400.0,2024-08-01,2024-08-30,2024-Q3,false,true,29,0.0,14400.0,0.0
O02816,A0441,Account 0441,SMB,Retail,Central,R012,Devon Costa,Inbound,Closed Lost,16100.0,2024-04-07,2024-05-13,2024-Q2,false,true,36,0.0,16100.0,0.0
O02817,A0479,Account 0479,SMB,Education,Central,R021,Marlowe Silva,Event,Closed Won,17400.0,2025-11-12,2025-12-14,2025-Q4,true,true,32,17400.0,0.0,0.0
O02818,A0342,Account 0342,Mid-Market,Financial Services,Central,R023,Tatum Adeyemi,Event,Closed Lost,63600.0,2025-05-30,2025-08-28,2025-Q3,false,true,90,0.0,63600.0,0.0
O02819,A0555,Account 0555,SMB,Financial Services,West,R008,Quinn Kim,Inbound,Closed Lost,9600.0,2024-11-24,2025-01-21,2025-Q1,false,true,58,0.0,9600.0,0.0
O02820,A0177,Account 0177,SMB,Technology,Central,R002,Jordan Patel,Outbound,Closed Won,9000.0,2025-06-04,2025-07-05,2025-Q3,true,true,31,9000.0,0.0,0.0
O02821,A0173,Account 0173,Enterprise,Healthcare,Central,R020,Elliot Mori,Inbound,Closed Lost,355900.0,2024-11-08,2025-04-02,2025-Q2,false,true,145,0.0,355900.0,0.0
O02822,A0383,Account 0383,Enterprise,Healthcare,Central,R017,Parker Schmidt,Partner,Qualification,134000.0,2025-08-22,,2025-Q3,false,false,,0.0,0.0,134000.0
O02823,A0547,Account 0547,Mid-Market,Logistics,East,R004,Cameron Cohen,Inbound,Closed Lost,28400.0,2024-12-27,2025-04-02,2025-Q2,false,true,96,0.0,28400.0,0.0
O02824,A0177,Account 0177,SMB,Technology,Central,R021,Marlowe Silva,Inbound,Closed Won,11800.0,2025-02-25,2025-03-23,2025-Q1,true,true,26,11800.0,0.0,0.0
O02825,A0014,Account 0014,SMB,Retail,West,R005,Morgan Okafor,Inbound,Closed Won,6700.0,2024-06-22,2024-07-16,2024-Q3,true,true,24,6700.0,0.0,0.0
O02826,A0588,Account 0588,Mid-Market,Healthcare,Central,R004,Cameron Cohen,Partner,Closed Lost,66900.0,2025-08-31,2025-10-16,2025-Q4,false,true,46,0.0,66900.0,0.0
O02827,A0404,Account 0404,Enterprise,Energy,West,R017,Parker Schmidt,Inbound,Closed Lost,123000.0,2025-03-30,2025-07-08,2025-Q3,false,true,100,0.0,123000.0,0.0
O02828,A0351,Account 0351,Mid-Market,Retail,Central,R001,Avery Nguyen,Outbound,Closed Won,44700.0,2025-08-17,2025-11-16,2025-Q4,true,true,91,44700.0,0.0,0.0
O02829,A0292,Account 0292,SMB,Financial Services,Central,R024,Wren Park,Inbound,Closed Lost,13800.0,2024-02-10,2024-02-25,2024-Q1,false,true,15,0.0,13800.0,0.0
O02830,A0087,Account 0087,SMB,Retail,Central,R022,Shay Volkov,Outbound,Closed Won,8600.0,2024-08-12,2024-09-10,2024-Q3,true,true,29,8600.0,0.0,0.0
O02831,A0138,Account 0138,Mid-Market,Technology,Central,R004,Cameron Cohen,Inbound,Closed Lost,23800.0,2024-11-01,2025-02-13,2025-Q1,false,true,104,0.0,23800.0,0.0
O02832,A0006,Account 0006,Mid-Market,Technology,East,R001,Avery Nguyen,Outbound,Closed Won,75800.0,2025-03-05,2025-04-21,2025-Q2,true,true,47,75800.0,0.0,0.0
O02833,A0039,Account 0039,SMB,Education,Central,R012,Devon Costa,Partner,Closed Lost,9000.0,2025-02-13,2025-03-16,2025-Q1,false,true,31,0.0,9000.0,0.0
O02834,A0057,Account 0057,Mid-Market,Retail,Central,R014,Emerson Ibrahim,Outbound,Closed Won,42200.0,2025-03-22,2025-05-22,2025-Q2,true,true,61,42200.0,0.0,0.0
O02835,A0363,Account 0363,SMB,Logistics,West,R002,Jordan Patel,Inbound,Closed Lost,7900.0,2024-01-16,2024-03-06,2024-Q1,false,true,50,0.0,7900.0,0.0
O02836,A0434,Account 0434,Mid-Market,Energy,West,R003,Riley Garcia,Partner,Closed Lost,58900.0,2025-03-31,2025-07-08,2025-Q3,false,true,99,0.0,58900.0,0.0
O02837,A0211,Account 0211,Mid-Market,Financial Services,East,R006,Taylor Larsson,Outbound,Closed Lost,18800.0,2025-02-24,2025-04-24,2025-Q2,false,true,59,0.0,18800.0,0.0
O02838,A0290,Account 0290,Mid-Market,Logistics,West,R003,Riley Garcia,Inbound,Closed Won,26500.0,2025-03-21,2025-06-12,2025-Q2,true,true,83,26500.0,0.0,0.0
O02839,A0358,Account 0358,SMB,Technology,East,R011,Sky Haddad,Inbound,Closed Won,16700.0,2024-10-21,2024-11-11,2024-Q4,true,true,21,16700.0,0.0,0.0
O02840,A0482,Account 0482,Mid-Market,Energy,East,R023,Tatum Adeyemi,Event,Closed Lost,40400.0,2025-02-01,2025-05-23,2025-Q2,false,true,111,0.0,40400.0,0.0
O02841,A0033,Account 0033,SMB,Logistics,Central,R015,Rowan Andersen,Referral,Closed Won,12100.0,2024-08-01,2024-08-31,2024-Q3,true,true,30,12100.0,0.0,0.0
O02842,A0285,Account 0285,SMB,Logistics,East,R015,Rowan Andersen,Outbound,Closed Lost,7900.0,2024-03-12,2024-04-25,2024-Q2,false,true,44,0.0,7900.0,0.0
O02843,A0452,Account 0452,SMB,Logistics,Central,R002,Jordan Patel,Inbound,Closed Lost,12300.0,2024-03-29,2024-05-13,2024-Q2,false,true,45,0.0,12300.0,0.0
O02844,A0188,Account 0188,SMB,Technology,Central,R002,Jordan Patel,Inbound,Closed Lost,11400.0,2024-06-21,2024-07-23,2024-Q3,false,true,32,0.0,11400.0,0.0
O02845,A0274,Account 0274,SMB,Education,East,R005,Morgan Okafor,Event,Closed Lost,6300.0,2025-05-23,2025-06-16,2025-Q2,false,true,24,0.0,6300.0,0.0
O02846,A0202,Account 0202,SMB,Retail,Central,R021,Marlowe Silva,Referral,Closed Lost,6800.0,2025-02-02,2025-03-24,2025-Q1,false,true,50,0.0,6800.0,0.0
O02847,A0170,Account 0170,Enterprise,Healthcare,East,R020,Elliot Mori,Event,Closed Lost,198300.0,2024-10-27,2025-06-11,2025-Q2,false,true,227,0.0,198300.0,0.0
O02848,A0141,Account 0141,SMB,Financial Services,West,R015,Rowan Andersen,Inbound,Closed Lost,3600.0,2025-07-26,2025-09-14,2025-Q3,false,true,50,0.0,3600.0,0.0
O02849,A0529,Account 0529,Enterprise,Financial Services,West,R020,Elliot Mori,Inbound,Closed Lost,288900.0,2024-09-29,2025-01-13,2025-Q1,false,true,106,0.0,288900.0,0.0
O02850,A0348,Account 0348,SMB,Energy,East,R009,Drew Mbeki,Partner,Closed Won,12400.0,2025-05-27,2025-07-01,2025-Q3,true,true,35,12400.0,0.0,0.0
O02851,A0275,Account 0275,SMB,Manufacturing,East,R008,Quinn Kim,Event,Closed Won,13900.0,2024-04-03,2024-05-12,2024-Q2,true,true,39,13900.0,0.0,0.0
O02852,A0017,Account 0017,Enterprise,Financial Services,West,R017,Parker Schmidt,Inbound,Closed Won,232600.0,2025-08-18,2026-01-11,2026-Q1,true,true,146,232600.0,0.0,0.0
O02853,A0501,Account 0501,Mid-Market,Manufacturing,West,R023,Tatum Adeyemi,Outbound,Negotiation,63700.0,2025-10-12,,2025-Q4,false,false,,0.0,0.0,63700.0
O02854,A0283,Account 0283,SMB,Manufacturing,Central,R009,Drew Mbeki,Outbound,Closed Lost,8900.0,2025-04-13,2025-04-30,2025-Q2,false,true,17,0.0,8900.0,0.0
O02855,A0463,Account 0463,Mid-Market,Education,East,R023,Tatum Adeyemi,Outbound,Closed Lost,33900.0,2024-12-25,2025-04-02,2025-Q2,false,true,98,0.0,33900.0,0.0
O02856,A0398,Account 0398,SMB,Education,Central,R009,Drew Mbeki,Event,Closed Lost,16900.0,2025-02-17,2025-04-07,2025-Q2,false,true,49,0.0,16900.0,0.0
O02857,A0377,Account 0377,SMB,Healthcare,East,R024,Wren Park,Outbound,Closed Lost,4300.0,2024-10-31,2024-12-28,2024-Q4,false,true,58,0.0,4300.0,0.0
O02858,A0585,Account 0585,Mid-Market,Retail,Central,R001,Avery Nguyen,Inbound,Closed Lost,46100.0,2024-03-02,2024-05-05,2024-Q2,false,true,64,0.0,46100.0,0.0
O02859,A0113,Account 0113,Enterprise,Technology,East,R017,Parker Schmidt,Partner,Closed Lost,187000.0,2025-06-13,2025-11-28,2025-Q4,false,true,168,0.0,187000.0,0.0
O02860,A0576,Account 0576,Enterprise,Financial Services,West,R020,Elliot Mori,Partner,Closed Lost,392400.0,2024-01-21,2024-07-03,2024-Q3,false,true,164,0.0,392400.0,0.0
O02861,A0439,Account 0439,Enterprise,Manufacturing,West,R017,Parker Schmidt,Inbound,Closed Lost,152900.0,2024-12-11,2025-03-20,2025-Q1,false,true,99,0.0,152900.0,0.0
O02862,A0436,Account 0436,SMB,Education,Central,R022,Shay Volkov,Partner,Closed Lost,6200.0,2025-06-05,2025-07-04,2025-Q3,false,true,29,0.0,6200.0,0.0
O02863,A0217,Account 0217,SMB,Education,Central,R002,Jordan Patel,Inbound,Closed Lost,13500.0,2025-02-18,2025-04-03,2025-Q2,false,true,44,0.0,13500.0,0.0
O02864,A0139,Account 0139,SMB,Logistics,Central,R008,Quinn Kim,Referral,Closed Lost,9200.0,2024-07-06,2024-08-15,2024-Q3,false,true,40,0.0,9200.0,0.0
O02865,A0288,Account 0288,Enterprise,Energy,East,R017,Parker Schmidt,Outbound,Closed Lost,326800.0,2025-09-21,2025-12-24,2025-Q4,false,true,94,0.0,326800.0,0.0
O02866,A0224,Account 0224,Mid-Market,Education,East,R016,Logan Reyes,Outbound,Closed Lost,42000.0,2024-12-03,2025-01-22,2025-Q1,false,true,50,0.0,42000.0,0.0
O02867,A0210,Account 0210,Mid-Market,Healthcare,West,R007,Casey Rossi,Outbound,Closed Lost,61200.0,2025-11-27,2026-02-01,2026-Q1,false,true,66,0.0,61200.0,0.0
O02868,A0494,Account 0494,Mid-Market,Manufacturing,Central,R013,Hayden Novak,Event,Closed Lost,67500.0,2024-01-25,2024-04-19,2024-Q2,false,true,85,0.0,67500.0,0.0
O02869,A0310,Account 0310,SMB,Energy,Central,R022,Shay Volkov,Inbound,Closed Lost,15400.0,2024-05-21,2024-06-12,2024-Q2,false,true,22,0.0,15400.0,0.0
O02870,A0575,Account 0575,SMB,Manufacturing,Central,R015,Rowan Andersen,Outbound,Closed Lost,16000.0,2024-03-20,2024-05-07,2024-Q2,false,true,48,0.0,16000.0,0.0
O02871,A0417,Account 0417,Mid-Market,Energy,East,R013,Hayden Novak,Outbound,Closed Lost,70000.0,2024-07-29,2024-10-05,2024-Q4,false,true,68,0.0,70000.0,0.0
O02872,A0167,Account 0167,Enterprise,Financial Services,Central,R017,Parker Schmidt,Inbound,Closed Lost,381900.0,2025-04-30,2025-09-16,2025-Q3,false,true,139,0.0,381900.0,0.0
O02873,A0522,Account 0522,SMB,Retail,Central,R022,Shay Volkov,Referral,Closed Lost,17900.0,2024-03-23,2024-05-19,2024-Q2,false,true,57,0.0,17900.0,0.0
O02874,A0503,Account 0503,SMB,Retail,West,R005,Morgan Okafor,Event,Closed Lost,9300.0,2025-07-29,2025-08-21,2025-Q3,false,true,23,0.0,9300.0,0.0
O02875,A0209,Account 0209,SMB,Healthcare,West,R009,Drew Mbeki,Inbound,Closed Lost,9900.0,2025-04-19,2025-05-08,2025-Q2,false,true,19,0.0,9900.0,0.0
O02876,A0434,Account 0434,Mid-Market,Energy,West,R007,Casey Rossi,Inbound,Closed Lost,28600.0,2025-09-17,2025-12-04,2025-Q4,false,true,78,0.0,28600.0,0.0
O02877,A0212,Account 0212,Mid-Market,Financial Services,Central,R019,Blake Fischer,Event,Closed Won,78300.0,2025-07-02,2025-09-15,2025-Q3,true,true,75,78300.0,0.0,0.0
O02878,A0335,Account 0335,Mid-Market,Education,East,R007,Casey Rossi,Outbound,Closed Lost,25000.0,2025-10-17,2025-12-03,2025-Q4,false,true,47,0.0,25000.0,0.0
O02879,A0429,Account 0429,SMB,Financial Services,Central,R018,Sawyer Walsh,Inbound,Closed Won,12000.0,2024-01-28,2024-03-06,2024-Q1,true,true,38,12000.0,0.0,0.0
O02880,A0552,Account 0552,Mid-Market,Manufacturing,Central,R014,Emerson Ibrahim,Outbound,Closed Lost,40800.0,2024-07-13,2024-08-27,2024-Q3,false,true,45,0.0,40800.0,0.0
O02881,A0279,Account 0279,SMB,Energy,Central,R009,Drew Mbeki,Event,Closed Won,14100.0,2025-07-28,2025-09-12,2025-Q3,true,true,46,14100.0,0.0,0.0
O02882,A0056,Account 0056,Enterprise,Healthcare,West,R017,Parker Schmidt,Referral,Qualification,229100.0,2025-11-25,,2025-Q4,false,false,,0.0,0.0,229100.0
O02883,A0396,Account 0396,Enterprise,Technology,East,R020,Elliot Mori,Outbound,Proposal,292300.0,2025-10-18,,2025-Q4,false,false,,0.0,0.0,292300.0
O02884,A0054,Account 0054,Mid-Market,Financial Services,Central,R003,Riley Garcia,Partner,Closed Lost,72700.0,2025-01-23,2025-04-10,2025-Q2,false,true,77,0.0,72700.0,0.0
O02885,A0146,Account 0146,Mid-Market,Manufacturing,Central,R023,Tatum Adeyemi,Outbound,Closed Won,38400.0,2025-06-07,2025-08-02,2025-Q3,true,true,56,38400.0,0.0,0.0
O02886,A0048,Account 0048,Mid-Market,Technology,East,R003,Riley Garcia,Outbound,Closed Lost,76100.0,2025-05-02,2025-06-22,2025-Q2,false,true,51,0.0,76100.0,0.0
O02887,A0306,Account 0306,Enterprise,Logistics,Central,R017,Parker Schmidt,Outbound,Closed Lost,145100.0,2025-04-01,2025-07-12,2025-Q3,false,true,102,0.0,145100.0,0.0
O02888,A0531,Account 0531,Mid-Market,Retail,East,R023,Tatum Adeyemi,Inbound,Closed Won,27900.0,2024-03-08,2024-06-19,2024-Q2,true,true,103,27900.0,0.0,0.0
O02889,A0425,Account 0425,SMB,Logistics,Central,R021,Marlowe Silva,Inbound,Closed Won,16100.0,2024-06-27,2024-08-21,2024-Q3,true,true,55,16100.0,0.0,0.0
O02890,A0540,Account 0540,SMB,Manufacturing,Central,R012,Devon Costa,Outbound,Closed Lost,15800.0,2024-01-31,2024-03-27,2024-Q1,false,true,56,0.0,15800.0,0.0
O02891,A0594,Account 0594,SMB,Manufacturing,West,R012,Devon Costa,Inbound,Closed Lost,12600.0,2025-08-01,2025-08-26,2025-Q3,false,true,25,0.0,12600.0,0.0
O02892,A0078,Account 0078,Mid-Market,Energy,West,R013,Hayden Novak,Inbound,Closed Lost,44200.0,2025-07-06,2025-08-20,2025-Q3,false,true,45,0.0,44200.0,0.0
O02893,A0395,Account 0395,SMB,Technology,West,R005,Morgan Okafor,Outbound,Closed Won,9100.0,2024-06-24,2024-08-07,2024-Q3,true,true,44,9100.0,0.0,0.0
O02894,A0544,Account 0544,Mid-Market,Retail,Central,R004,Cameron Cohen,Partner,Closed Lost,56700.0,2024-01-18,2024-04-02,2024-Q2,false,true,75,0.0,56700.0,0.0
O02895,A0180,Account 0180,Mid-Market,Energy,Central,R013,Hayden Novak,Event,Closed Won,35400.0,2024-07-18,2024-10-04,2024-Q4,true,true,78,35400.0,0.0,0.0
O02896,A0391,Account 0391,Mid-Market,Manufacturing,West,R023,Tatum Adeyemi,Event,Closed Lost,57800.0,2025-10-28,2026-01-04,2026-Q1,false,true,68,0.0,57800.0,0.0
O02897,A0497,Account 0497,SMB,Energy,East,R002,Jordan Patel,Event,Closed Lost,3200.0,2024-03-24,2024-04-18,2024-Q2,false,true,25,0.0,3200.0,0.0
O02898,A0147,Account 0147,SMB,Logistics,East,R011,Sky Haddad,Outbound,Closed Won,16200.0,2024-06-15,2024-08-10,2024-Q3,true,true,56,16200.0,0.0,0.0
O02899,A0600,Account 0600,SMB,Healthcare,West,R005,Morgan Okafor,Inbound,Closed Won,9900.0,2024-06-08,2024-07-06,2024-Q3,true,true,28,9900.0,0.0,0.0
O02900,A0273,Account 0273,SMB,Financial Services,East,R022,Shay Volkov,Inbound,Closed Lost,15300.0,2025-04-07,2025-05-16,2025-Q2,false,true,39,0.0,15300.0,0.0
O02901,A0386,Account 0386,SMB,Manufacturing,East,R024,Wren Park,Inbound,Closed Lost,5000.0,2025-04-04,2025-04-18,2025-Q2,false,true,14,0.0,5000.0,0.0
O02902,A0326,Account 0326,Mid-Market,Education,Central,R004,Cameron Cohen,Event,Closed Won,39800.0,2024-11-11,2024-12-31,2024-Q4,true,true,50,39800.0,0.0,0.0
O02903,A0262,Account 0262,SMB,Retail,East,R021,Marlowe Silva,Outbound,Closed Lost,11000.0,2024-03-22,2024-05-19,2024-Q2,false,true,58,0.0,11000.0,0.0
O02904,A0286,Account 0286,Enterprise,Education,West,R017,Parker Schmidt,Event,Closed Lost,344700.0,2024-09-05,2025-03-16,2025-Q1,false,true,192,0.0,344700.0,0.0
O02905,A0523,Account 0523,Mid-Market,Technology,West,R016,Logan Reyes,Outbound,Closed Lost,39800.0,2024-05-30,2024-07-29,2024-Q3,false,true,60,0.0,39800.0,0.0
O02906,A0511,Account 0511,SMB,Logistics,East,R009,Drew Mbeki,Outbound,Closed Lost,7100.0,2025-06-14,2025-07-21,2025-Q3,false,true,37,0.0,7100.0,0.0
O02907,A0203,Account 0203,SMB,Education,West,R008,Quinn Kim,Outbound,Closed Lost,3600.0,2024-08-24,2024-10-04,2024-Q4,false,true,41,0.0,3600.0,0.0
O02908,A0542,Account 0542,SMB,Education,Central,R015,Rowan Andersen,Inbound,Closed Lost,4100.0,2024-10-17,2024-12-07,2024-Q4,false,true,51,0.0,4100.0,0.0
O02909,A0497,Account 0497,SMB,Energy,East,R024,Wren Park,Inbound,Closed Lost,14200.0,2024-06-27,2024-07-19,2024-Q3,false,true,22,0.0,14200.0,0.0
O02910,A0538,Account 0538,SMB,Manufacturing,East,R015,Rowan Andersen,Inbound,Closed Lost,17400.0,2024-07-07,2024-07-31,2024-Q3,false,true,24,0.0,17400.0,0.0
O02911,A0394,Account 0394,SMB,Education,East,R015,Rowan Andersen,Outbound,Closed Lost,17500.0,2025-02-11,2025-03-01,2025-Q1,false,true,18,0.0,17500.0,0.0
O02912,A0418,Account 0418,SMB,Healthcare,Central,R008,Quinn Kim,Referral,Closed Lost,8700.0,2024-07-12,2024-08-17,2024-Q3,false,true,36,0.0,8700.0,0.0
O02913,A0159,Account 0159,SMB,Healthcare,Central,R022,Shay Volkov,Partner,Closed Won,11200.0,2025-09-09,2025-11-08,2025-Q4,true,true,60,11200.0,0.0,0.0
O02914,A0489,Account 0489,SMB,Logistics,East,R015,Rowan Andersen,Outbound,Closed Lost,10000.0,2025-07-23,2025-09-07,2025-Q3,false,true,46,0.0,10000.0,0.0
O02915,A0382,Account 0382,SMB,Healthcare,West,R015,Rowan Andersen,Inbound,Closed Won,4800.0,2024-01-13,2024-02-15,2024-Q1,true,true,33,4800.0,0.0,0.0
O02916,A0536,Account 0536,Mid-Market,Financial Services,East,R007,Casey Rossi,Outbound,Closed Won,23900.0,2025-09-14,2025-11-29,2025-Q4,true,true,76,23900.0,0.0,0.0
O02917,A0195,Account 0195,SMB,Healthcare,East,R022,Shay Volkov,Inbound,Closed Lost,17900.0,2024-03-27,2024-04-19,2024-Q2,false,true,23,0.0,17900.0,0.0
O02918,A0069,Account 0069,Mid-Market,Manufacturing,East,R007,Casey Rossi,Outbound,Closed Lost,58400.0,2024-10-31,2024-12-21,2024-Q4,false,true,51,0.0,58400.0,0.0
O02919,A0409,Account 0409,SMB,Manufacturing,East,R008,Quinn Kim,Event,Closed Won,14200.0,2025-09-23,2025-11-22,2025-Q4,true,true,60,14200.0,0.0,0.0
O02920,A0233,Account 0233,Enterprise,Financial Services,East,R017,Parker Schmidt,Inbound,Closed Lost,102600.0,2024-10-18,2025-06-09,2025-Q2,false,true,234,0.0,102600.0,0.0
O02921,A0529,Account 0529,Enterprise,Financial Services,West,R020,Elliot Mori,Outbound,Closed Lost,368400.0,2024-11-25,2025-04-02,2025-Q2,false,true,128,0.0,368400.0,0.0
O02922,A0034,Account 0034,Mid-Market,Energy,West,R019,Blake Fischer,Inbound,Closed Lost,45000.0,2025-09-19,2026-01-11,2026-Q1,false,true,114,0.0,45000.0,0.0
O02923,A0139,Account 0139,SMB,Logistics,Central,R011,Sky Haddad,Inbound,Closed Lost,12300.0,2024-01-12,2024-02-16,2024-Q1,false,true,35,0.0,12300.0,0.0
O02924,A0532,Account 0532,Mid-Market,Technology,East,R004,Cameron Cohen,Referral,Closed Won,69600.0,2024-08-27,2024-11-23,2024-Q4,true,true,88,69600.0,0.0,0.0
O02925,A0437,Account 0437,Enterprise,Energy,West,R020,Elliot Mori,Outbound,Closed Lost,279200.0,2025-09-15,2026-01-09,2026-Q1,false,true,116,0.0,279200.0,0.0
O02926,A0583,Account 0583,Mid-Market,Technology,Central,R016,Logan Reyes,Inbound,Closed Won,42900.0,2024-02-04,2024-05-06,2024-Q2,true,true,92,42900.0,0.0,0.0
O02927,A0486,Account 0486,SMB,Logistics,East,R024,Wren Park,Outbound,Closed Won,12400.0,2025-01-08,2025-02-06,2025-Q1,true,true,29,12400.0,0.0,0.0
O02928,A0419,Account 0419,SMB,Healthcare,West,R005,Morgan Okafor,Inbound,Closed Lost,11600.0,2025-06-22,2025-08-02,2025-Q3,false,true,41,0.0,11600.0,0.0
O02929,A0298,Account 0298,SMB,Financial Services,East,R002,Jordan Patel,Inbound,Closed Won,14900.0,2024-11-13,2024-12-12,2024-Q4,true,true,29,14900.0,0.0,0.0
O02930,A0168,Account 0168,Mid-Market,Financial Services,Central,R010,Reese Dubois,Outbound,Closed Lost,58700.0,2024-08-18,2024-10-11,2024-Q4,false,true,54,0.0,58700.0,0.0
O02931,A0415,Account 0415,SMB,Retail,East,R005,Morgan Okafor,Partner,Closed Lost,10400.0,2024-01-14,2024-01-31,2024-Q1,false,true,17,0.0,10400.0,0.0
O02932,A0076,Account 0076,SMB,Logistics,Central,R018,Sawyer Walsh,Outbound,Closed Won,6400.0,2024-12-24,2025-01-10,2025-Q1,true,true,17,6400.0,0.0,0.0
O02933,A0184,Account 0184,Mid-Market,Retail,East,R001,Avery Nguyen,Outbound,Closed Lost,69700.0,2024-05-30,2024-08-25,2024-Q3,false,true,87,0.0,69700.0,0.0
O02934,A0073,Account 0073,SMB,Education,West,R022,Shay Volkov,Inbound,Closed Won,10300.0,2024-07-22,2024-09-07,2024-Q3,true,true,47,10300.0,0.0,0.0
O02935,A0306,Account 0306,Enterprise,Logistics,Central,R017,Parker Schmidt,Outbound,Closed Lost,168000.0,2024-10-27,2025-04-14,2025-Q2,false,true,169,0.0,168000.0,0.0
O02936,A0001,Account 0001,SMB,Retail,West,R011,Sky Haddad,Outbound,Closed Lost,3400.0,2025-05-20,2025-06-30,2025-Q2,false,true,41,0.0,3400.0,0.0
O02937,A0132,Account 0132,Mid-Market,Manufacturing,West,R006,Taylor Larsson,Partner,Closed Lost,75200.0,2024-11-18,2025-01-10,2025-Q1,false,true,53,0.0,75200.0,0.0
O02938,A0482,Account 0482,Mid-Market,Energy,East,R013,Hayden Novak,Event,Closed Lost,66200.0,2024-11-25,2025-01-18,2025-Q1,false,true,54,0.0,66200.0,0.0
O02939,A0035,Account 0035,Enterprise,Healthcare,East,R020,Elliot Mori,Inbound,Closed Lost,302400.0,2024-04-01,2024-10-31,2024-Q4,false,true,213,0.0,302400.0,0.0
O02940,A0552,Account 0552,Mid-Market,Manufacturing,Central,R019,Blake Fischer,Referral,Closed Lost,34600.0,2024-12-21,2025-02-14,2025-Q1,false,true,55,0.0,34600.0,0.0
O02941,A0038,Account 0038,Enterprise,Retail,East,R017,Parker Schmidt,Inbound,Closed Lost,242800.0,2025-07-25,2026-01-21,2026-Q1,false,true,180,0.0,242800.0,0.0
